,title,media,date,desc
115,Mercado financeiro do Brasil cresce e número de vagas dispara 61%,Money Times,2020-12-01,"... CVC (CVCB3), Petrobras (PETR4) e outras empresas para ficar de olho  hoje · Sanepar (SAPR11) pagará R$ 154 milhões em juros sobre o capital  próprio..."
116,China tem 99% do mercado de US$ 1 bilhão de painéis ...,Poder360,2020-12-01,... Petrobras pede ao STF mais tempo para explicar reajuste · Trabalhadores  de produtora de cobre chilena entram em greve. publicidade...
117,Ambev abre 499 vagas de emprego para todo o Brasil para todos os níveis de escolaridade,CPG Click Petroleo e Gas,2020-12-01,"Com o contrato de exclusividade da Petrobras chegando ao fim, BP e Shell  iniciam corrida para instalação de novo terminal de gás natural no Porto do  Pecém,..."
118,Letícia Lima comenta cena de sexo inusitada em 'Amor de Mãe': ''Fetiches loucos'',AnaMaria,2020-12-01,José Mauro Coelho pediu demissão três dias após a Petrobras anunciar um  novo aumento de preços. Presidente da Petrobras renuncia ao cargo diante do  aumento...
119,Concurso da Assembleia Legislativa acontece hoje em Teresina,GP1,2020-12-01,"Comitê da Petrobras aprova indicação de Paes de Andrade · Passagens aéreas  sobem 123% em 12 meses, aponta IBGE · Contribuintes podem aderir ao Refis  de ICMS com..."
120,Vazamento de gás atinge plataforma da Petrobras,Valor Econômico,2020-01-13,"A Petrobras assinou, no ano passado, um contrato para a venda do polo de  Pampo para a Trident Energy, mas o negócio ainda não foi concluído. O  Sindipetro lembra..."
121,Combustível: Petrobras reduz preço da gasolina e diesel nas refinarias,Jornal Contábil,2020-01-13,"A Petrobras confirmou, há pouco, redução de 3% no preço do diesel e da  gasolina para as refinarias. A medida entra em vigor nesta terça-feira (14)."
122,Petrobras reduz preço da gasolina e diesel nas refinarias,Agência Brasil,2020-01-13,"Publicado em 13/01/2020 - 16:56 Por Alana Gandra - Repórter da Agência  Brasil - Rio de Janeiro. Audiodescrição: A Petrobras confirmou, há pouco,  redução de 3%..."
123,"Refinarias da Petrobras atraem interesses de estrangeiras, Braskem tem R$ 3,7 bi restituídos ao caixa e mais destaques",InfoMoney,2020-01-13,"Refinarias da Petrobras atraem interesses de estrangeiras, Braskem tem R$  3,7 bi restituídos ao caixa e mais destaques. Confira os destaques do  noticiário..."
124,Compro ações ON ou PN? O caso Eletrobras,Valor Investe,2020-01-13,"Ao contrário de Petrobrás, a escolha não deve se basear no dividendo mínimo  da preferencial · Liquidez · Participação política na empresa · Governança  corporativa."
125,Veja as ações e fundos imobiliários para formar a carteira ideal de janeiro,Money Times,2020-01-13,"A vice-liderança é compartilhada pela Petrobras (PETR4) e pela Vale  (VALE3), com oito citações cada. A estatal despencou nas preferências das  carteiras..."
126,Obra industrial puxa expansão da Método,Valor Econômico,2020-01-13,"Braskem · Comgás · Petrobras. Mais do Valor Econômico. BC e Febraban  lamentam morte do ex-ministro Ernane Galvêas. Galvêas, que também já  presidiu o Banco..."
127,Revista Piaui,Revista Piauí,2020-01-13,"Na última grande alta do petróleo pós-conflitos no Oriente Médio, durante o  governo de Dilma Rousseff, a Petrobras praticou preços abaixo dos  patamares..."
128,Projeto prevê pena de até três anos para crime de perseguição ou stalking,Money Times,2020-01-13,Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
129,"Agharta, hard fork da Ethereum Classic, está no ar",Money Times,2020-01-13,"... Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  ... Dividendos, Petrobras (PETR4), Vale (VALE3) e outros destaques em  Comprar ou..."
130,Fábrica de fertilizantes da Petrobras no Paraná encerra atividades,Agência Brasil,2020-01-14,"A Petrobras aprovou o encerramento das atividades da fábrica de  fertilizantes localizada em Araucária, no Paraná. A companhia diz que  tentou vender a..."
131,Petrobras encerra atividades de fábrica de fertilizante no Paraná e demite 396 funcionários,O Globo,2020-01-14,"RIO - A Petrobras anunciou neste terça-feira que vai encerrar as atividades  da fábrica de fertilizante Araucária Nitrogenados (Ansa), no Paraná, e  desligar..."
132,Petrobras vai hibernar fábrica de fertilizantes no Paraná e demitirá 396 empregados,G1,2020-01-14,"A Petrobras anunciou nesta terça-feira (14) a ""hibernação"" da fábrica de  fertilizantes de sua subsidiária Araucária Nitrogenados (ANSA) no Paraná."
133,Delatores produziram mais de 50 anexos sobre petrolão na Bahia,VEJA,2020-01-14,"“Em sua delação fechada com a Lava Jato do Paraná, o empresário Alexandre  Suarez detalhou a divisão da propina na construção da Torre Pituba, sede da  Petrobras..."
134,Petrobras lança documentários sobre trabalho em lugares extremos,VEJA,2020-01-14,Petrobras lança documentários sobre trabalho em lugares extremos. Filmes  vão mostrar o dia-a-dia de quem trabalha em condições desafiadoras. Por  Mariana Muniz...
135,"Valor da gasolina do ES tem a maior queda do país, mas consumidor pode nem sentir",A Gazeta,2020-01-14,"A Petrobras baixou nesta terça-feira (14) o preço da gasolina e do diesel  que é vendido para as distribuidoras. No Espírito Santo, desta vez, foi  registrada..."
136,"Com apoio da Petrobras, Estação brasileira na Antártica é reinaugurada",CPG Click Petroleo e Gas,2020-01-14,"Apoiada pela Petrobras por meio do Programa Antártico Brasileiro (Proantar)  , a Estação Antártica Comandante Ferraz será reinaugurada nesta  terça-feira..."
137,Governo quer vender R$ 150 bi em participações em empresas em 2020,Agência Brasil,2020-01-14,"O secretário classificou de ousada a meta de desestatização, mas reiterou  que Petrobras, Caixa Econômica Federal e Banco do Brasil não serão  privatizados..."
138,Para pais e filhos! Sucessos do Balão Mágico são ...,São Paulo para Crianças,2020-01-14,Sucessos do Balão Mágico são apresentados pela Orquestra Petrobras  Sinfônica no Teatro Opus. Compartilhe. Da Redação. Atualizado em 14/01/20.
139,Amigos criam 'Nutella saudável' em casa e faturam R$ 4 ...,Eu Quero Investir,2020-01-14,"Radar traz Petrobras (PETR3; PETR4), Light (LIGT3) e Caixa Seguridade  (CXSE3) · Futuros de NY operam sem direção definida com S&P perto da  estabilidade e..."
140,Petrobras vende ativos na Nigéria e encerra atividades na África,Agência Brasil,2020-01-15,"A Petrobras concluiu ontem (14) a venda de sua participação societária na  Petrobras Oil & Gas B.V. (PO&GBV), empresa que produzia petróleo na  Nigéria,..."
141,Petrobras fecha fábrica de fertilizantes no Paraná e demitirá 396 funcionários,CPG Click Petroleo e Gas,2020-01-15,"A fábrica de fertilizantes da Petrobras é o único ativo da Ansa, com a  decisão 396 trabalhadores serão desligados no Paraná. Nesta terça-feira,  14,..."
142,Documentário aborda rotina de trabalho em base na Antártica,Agência Brasil,2020-01-15,Série da Petrobras retrata trabalhadores em condições extremas · Publicado  em 15/01/2020 - 18:12 Por Douglas Corrêa - Repórter da Agência Brasil - Rio  de Janeiro...
143,Petroleiros protestam contra interesse do Mubadala por refinaria da Petrobras,Estado de Minas,2020-01-15,"A visita da comitiva do fundo de investimento árabe Mubadala, uma das  possíveis interessadas na compra da refinaria Landulpho Alves (RLAM), da  Petrobras,..."
144,Petrobras coloca à venda ativos na Bacia do Espírito Santo,CPG Click Petroleo e Gas,2020-01-15,"Para otimização de custos, a Petrobras iniciou hoje um teaser para os polos  marítimos Golfinho e Camarupim. A Petrobras anunciou nesta quarta-feira(15)  uma..."
145,Fim da preferência da Petrobras em leilões deve ser votado ...,Senado Federal,2020-01-15,"A Comissão de Infraestrutura (CI) deve votar em breve o projeto de lei que  acaba com a preferência da Petrobras no regime de partilha de produção,..."
146,Petrobras paralisa preventivamente unidade de refinaria em Cubatão após emissão de fumaça,UOL Economia,2020-01-15,"A Petrobras informou que uma unidade da Refinaria Presidente Bernardes  (RPBC), em Cubatão (SP), foi paralisada preventivamente após emissões de  fumaça na..."
147,Décio Odonne pede para deixar cargo de diretor-geral da ANP,O Globo,2020-01-15,"Odonne, ex-funcionário da Petrobras, afirmou que o setor de petróleo vem  passando por grandes mudanças, com a criação do calendário de leilões,  permitindo a..."
148,"Em delação, empresário diz que pagou R$ 2 milhões de ...",Poder360,2020-01-15,"A propina teria sido paga em troca do à empresa para construir a Torre  Pituba, sede da Petrobras em Salvador (BA). De acordo com Suarez, parte do  dinheiro..."
149,800 vagas de emprego! A gigante japonesa Modec tem o Brasil como melhor local do mundo para investimento,CPG Click Petroleo e Gas,2020-01-15,Petrobras e outras petroleiras multinacionais deverão demandar de 20 a 30  plataformas de petróleo nos próximos cinco anos. Ótimas notícias para a  construção...
150,Empresa reestatizada pela Petrobras no governo Dilma é fechada,Gazeta do Povo,2020-01-16,"Já na iniciativa privada, a planta voltou a ser negociada e foi comprada  pela Vale Fertilizantes, em 2010. A empresa acabou sendo reincorporada pela  Petrobrás..."
151,"EXCLUSIVO-Raízen negocia consórcio com fundo GIP por refinarias da Petrobras, dizem fontes",UOL Economia,2020-01-16,"Desde novembro, quando a Petrobras selecionou quatro grupos que passaram à  fase de ofertas vinculantes por suas quatro refinarias, as empresas estão  negociando..."
152,Petrobras encerra presença de quatro décadas na África,Valor Econômico,2020-01-16,"Ao concluir a venda da PetroÁfrica, por US$ 1,45 bilhão, a Petrobras  encerrou um ciclo de quatro décadas em território africano. Ao longo desse  tempo,..."
153,Petroleiros de Araucária realizam ato nesta sexta contra fechamento de unidade e demissão de 1.000 pessoas - B,Bem Paraná,2020-01-16,"A maior mobilização será na entrada da Ansa/Fafen, mas também haverá  manifestações no Edifício da Petrobras (Ediba) em Salvador (BA); na Refap,  em Canoas (RS);..."
154,Lava Jato denuncia dono de gráfica por lavagem de dinheiro em contratos relacionados à Petrobras,Congresso em Foco,2020-01-16,"O ex-diretor da Área de Serviços da Petrobras, Renato de Souza Duque, e  dois servidores do Grupo Setal/SOG Óleo e Gás também estariam envolvidos."
155,Petrobras começa a vender dois ativos offshore brasileiros,Petrosolgas,2020-01-16,A gigante brasileira de petróleo Petrobras iniciou a fase de divulgação da  oportunidade de vender todo o seu bloco de ações em dois conjuntos de  concessões...
156,Petrobras informa nova descoberta de petróleo na Bacia de Campos,CPG Click Petroleo e Gas,2020-01-16,"Esta é a segunda notificação de descoberta de petróleo no bloco S-M-623, na  bacia de Campos feita pela Petrobras a ANP. Petrobras faz nova descoberta  de..."
157,Queda no preço da gasolina tem impacto reduzido nos postos do DF,Metrópoles,2020-01-16,"Nesta quinta, a reportagem flagrou um posto Petrobras do Lago Sul reduzindo  o valor de R$ 4,59 para R$ 4,35 no débito (foto em destaque). Os  trabalhadores do..."
158,"Ofertas de ações no Brasil em 2020 podem chegar a R$ 200 bilhões, estimam executivos",Época Negócios,2020-01-16,"A maior aquisição do ano também envolveu a Petrobras, que vendeu sua ...  que inclui participações em empresas como JBS, Petrobras e Banco do Brasil ."
159,"Nestlé quer investir US$ 2,1 bilhões em plano de plástico reciclável",Money Times,2020-01-16,Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
160,"A Petrobras e a instabilidade premeditada, por Francisco ...",Poder360,2020-01-17,"A Petrobras e a instabilidade premeditada, por Francisco Wellington Duarte.  Política de preços prejudica Estados. Faz valores subir e arrecadação cair.  Prioriza..."
161,Petroleiros protestam contra fechamento da Fafen-PR,Estado de Minas,2020-01-17,"O fechamento da unidade foi anunciado nesta semana pela diretoria da  Petrobras, o que, pelo cálculo da federação, vai provocar o desemprego de 1  mil..."
162,"Petrobras reduz em 2,4% quadro de funcionários no 1º ano ...",Poder360,2020-01-17,"Sob o governo de Jair Bolsonaro, a Petrobras cortou 2,4% dos funcionários  em 2019 na comparação com o ano anterior. Em dezembro de 2019, a maior  empresa..."
163,Assessor de Guedes e mais 28 viram réus por rombo em fundos de pensão,Estado de Minas,2020-01-17,"Foi a Petrobras que procurou os fundos de pensão para que investissem no  FIP Sondas, sob aprovação do governo federal. A denúncia dizia que as  investigações..."
164,Dono de gráfica é alvo da 1ª denúncia da Lava Jato no Paraná em 2020,Jovem Pan,2020-01-17,Dono de gráfica envolvido em lavagem na Petrobras é alvo da 1ª denúncia da  Lava Jato no Paraná em 2020. A força-tarefa da operação Lava Jato denunciou  o...
165,Obra do Heliporto do Açu em São João da Barra inicia em fevereiro e desperta interesse da Petrobras,CPG Click Petroleo e Gas,2020-01-17,"Petrobras se interessa por construção do Aeródromo Norte Fluminense –  Heliporto do Açu em São João da Barra. De acordo com o cronograma  apresentado ontem,..."
166,Índice Small Cap começa 2020 superando o Ibovespa,Valor Investe,2020-01-17,"Já o Ibovespa, que tem peso maior das grandes companhias brasileiras, tais  como Petrobras, Vale, Ambev e Itaú, subiu 0,92%..."
167,"Fugro com muitas vagas de emprego no Rio de Janeiro, Paraná, Minas Gerais e também vagas offshore",Click Petróleo e Gás,2020-01-17,"Com o contrato de exclusividade da Petrobras chegando ao fim, BP e Shell  iniciam corrida para instalação de novo terminal de gás natural no Porto do  Pecém, no..."
168,Airbus tem vantagem sobre Boeing em grande encomenda da China,Money Times,2020-01-17,"A alternativa ao papel da Petrobras (PETR4) que pode disparar 183% · 12  fundos imobiliários de CRIs com dividendos de até 20% para você comprar  agora,..."
169,Aiatolá Khamenei apela à unidade no Irã após desastre aéreo,Money Times,2020-01-17,"... Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas, não há mais · Celulose é o novo minério de ferro?"
170,"Após BB, Petrobras também anuncia que aposentado será desligado",jornal Agora,2020-01-18,"A Petrobras anunciou, na última sexta-feira (17), que os empregados  celetistas da empresa que ingressaram com pedido de aposentadoria após a  reforma da..."
171,Governo quer arrecadar R$ 4 bilhões com venda de ações ...,Poder360,2020-01-18,"Secretário especial de Desestatização, Desinvestimento e Mercado Salim  Mattar descarta a privatização da Petrobras, Banco do Brasil e Caixa, mas  afirmou que..."
172,Clientela dos diamantes De Beers pode ficar mais restrita,Money Times,2020-01-18,Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
173,Bolsonaro sanciona fundo eleitoral de R$ 2 bilhões,Congresso em Foco,2020-01-18,Comitê da Petrobras avaliza Caio Paes de Andrade para presidência · Lucas  Neiva · Pesquisa da #VoteLGBT indica liderança de Lula no eleitorado  LGBTQIA+.
